line,line_name,season,valid_from,valid_to,direction,train_number,service_code,station_order,station,arrival_time,departure_time,time
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,6,LYCEE TECHNIQUE RADES,06:44,06:44,06:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,7,Rades,06:46,06:47,06:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,8,RADES MELIANE,06:49,06:49,06:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,9,EZ-ZAHRA,06:51,06:52,06:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,10,LYCEE EZZAHRA,06:55,06:55,06:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,11,BOU KORNINE,06:56,06:57,06:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,12,Hammam Lif,06:58,06:59,06:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,13,ARRET DU STADE,07:01,07:02,07:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,14,TAHAR SFAR,07:03,07:04,07:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,15,HAMMAM CHAT,07:05,07:06,07:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,16,BIR EL BEY,07:08,07:08,07:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,17,Borj Cedria,07:11,07:12,07:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,111,Q DF,18,Erriadh,07:17,,07:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,1,Erriadh,,05:40,05:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,2,Borj Cedria,05:44,05:45,05:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,3,BIR EL BEY,05:47,05:48,05:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,4,HAMMAM CHAT,05:49,05:49,05:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,5,TAHAR SFAR,05:51,05:51,05:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,6,ARRET DU STADE,05:53,05:53,05:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,7,Hammam Lif,05:55,05:56,05:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,8,BOU KORNINE,05:58,05:58,05:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,9,LYCEE EZZAHRA,05:59,06:00,06:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,10,EZ-ZAHRA,06:01,06:02,06:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,11,RADES MELIANE,06:04,06:04,06:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,12,Rades,06:06,06:07,06:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,13,SIDI REZIG,06:10,06:11,06:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,14,MEGRINE,06:12,06:13,06:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,15,MEGRINE RYADH,06:14,06:14,06:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,16,Jebel Jelloud,06:16,06:16,06:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,112,Q SFDF,17,Tunis Ville,06:22,,06:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,1,Tunis Ville,,06:40,06:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,2,DEPOT FARHAT HACHED,06:44,06:44,06:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,3,Jebel Jelloud,06:46,06:47,06:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,4,MEGRINE RYADH,06:49,06:49,06:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,5,MEGRINE,06:50,06:51,06:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,6,SIDI REZIG,06:52,06:53,06:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,7,LYCEE TECHNIQUE RADES,06:54,06:55,06:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,8,Rades,06:56,06:57,06:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,9,RADES MELIANE,07:00,07:00,07:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,10,EZ-ZAHRA,07:02,07:03,07:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,11,LYCEE EZZAHRA,07:05,07:06,07:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,12,BOU KORNINE,07:07,07:07,07:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,13,Hammam Lif,07:09,07:10,07:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,14,ARRET DU STADE,07:11,07:12,07:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,15,TAHAR SFAR,07:14,07:14,07:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,16,HAMMAM CHAT,07:16,07:17,07:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,17,BIR EL BEY,07:18,07:18,07:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,18,Borj Cedria,07:21,07:22,07:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,113,Q SFDF,19,Erriadh,07:26,,07:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,1,Erriadh,,06:00,06:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,2,Borj Cedria,06:04,06:04,06:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,3,BIR EL BEY,06:07,06:07,06:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,4,HAMMAM CHAT,06:08,06:09,06:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,5,TAHAR SFAR,06:10,06:11,06:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,6,ARRET DU STADE,06:12,06:13,06:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,7,Hammam Lif,06:15,06:16,06:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,8,EZ-ZAHRA,06:19,06:19,06:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,9,Rades,06:23,06:24,06:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,10,Jebel Jelloud,,06:28,06:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,114,Q SFDF,11,Tunis Ville,06:34,,06:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Hammam Lif,115,Q SFDF,1,Tunis Ville,,06:50,06:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Hammam Lif,115,Q SFDF,2,Jebel Jelloud,,06:56,06:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Hammam Lif,115,Q SFDF,3,Rades,07:02,07:03,07:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Hammam Lif,115,Q SFDF,4,EZ-ZAHRA,07:06,07:07,07:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Hammam Lif,115,Q SFDF,5,Hammam Lif,07:11,,07:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,1,Erriadh,,06:05,06:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,2,Borj Cedria,06:09,06:10,06:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,3,BIR EL BEY,06:12,06:13,06:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,4,HAMMAM CHAT,06:14,06:14,06:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,5,TAHAR SFAR,06:16,06:16,06:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,6,ARRET DU STADE,06:18,06:18,06:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,7,Hammam Lif,06:20,06:21,06:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,8,BOU KORNINE,06:23,06:23,06:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,9,LYCEE EZZAHRA,06:24,06:25,06:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,10,EZ-ZAHRA,06:26,06:27,06:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,11,RADES MELIANE,06:29,06:29,06:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,12,Rades,06:31,06:32,06:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,13,LYCEE TECHNIQUE RADES,06:34,06:34,06:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,14,SIDI REZIG,06:36,06:36,06:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,15,MEGRINE,06:38,06:38,06:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,16,MEGRINE RYADH,06:39,06:40,06:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,17,Jebel Jelloud,06:41,06:42,06:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,18,DEPOT FARHAT HACHED,06:44,06:44,06:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,116,Q,19,Tunis Ville,06:48,,06:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,1,Tunis Ville,,07:00,07:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,2,DEPOT FARHAT HACHED,07:04,07:04,07:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,3,Jebel Jelloud,07:06,07:07,07:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,4,MEGRINE RYADH,07:08,07:09,07:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,5,MEGRINE,07:10,07:10,07:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,6,SIDI REZIG,07:12,07:12,07:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,7,Rades,07:15,07:16,07:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,8,RADES MELIANE,07:18,07:19,07:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,9,EZ-ZAHRA,07:21,07:21,07:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,10,LYCEE EZZAHRA,07:23,07:24,07:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,11,BOU KORNINE,07:25,07:25,07:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,12,Hammam Lif,07:27,07:28,07:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,13,ARRET DU STADE,07:29,07:30,07:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,14,TAHAR SFAR,07:31,07:32,07:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,15,HAMMAM CHAT,07:33,07:34,07:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,16,BIR EL BEY,07:35,07:35,07:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,17,Borj Cedria,07:38,07:39,07:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,117,Q,18,Erriadh,07:43,,07:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,1,Erriadh,,06:20,06:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,2,Borj Cedria,06:24,06:25,06:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,3,BIR EL BEY,06:27,06:28,06:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,4,HAMMAM CHAT,06:29,06:29,06:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,5,TAHAR SFAR,06:31,06:31,06:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,6,ARRET DU STADE,06:33,06:33,06:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,7,Hammam Lif,06:35,06:36,06:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,8,BOU KORNINE,06:38,06:38,06:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,9,LYCEE EZZAHRA,06:39,06:40,06:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,10,EZ-ZAHRA,06:41,06:42,06:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,11,RADES MELIANE,06:44,06:44,06:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,12,Rades,06:46,06:47,06:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,13,LYCEE TECHNIQUE RADES,06:49,06:49,06:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,14,SIDI REZIG,06:51,06:51,06:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,15,MEGRINE,06:53,06:53,06:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,16,MEGRINE RYADH,06:54,06:55,06:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,17,Jebel Jelloud,06:56,06:57,06:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,18,DEPOT FARHAT HACHED,06:59,06:59,06:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,118,Q,19,Tunis Ville,07:03,,07:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,1,Tunis Ville,,07:20,07:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,2,DEPOT FARHAT HACHED,,07:24,07:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,3,Jebel Jelloud,07:26,07:26,07:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,4,MEGRINE RYADH,07:28,07:28,07:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,5,MEGRINE,07:29,07:30,07:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,6,SIDI REZIG,07:31,07:32,07:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,7,LYCEE TECHNIQUE RADES,07:33,07:34,07:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,8,Rades,07:35,07:36,07:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,9,RADES MELIANE,07:38,07:39,07:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,10,EZ-ZAHRA,07:41,07:41,07:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,11,LYCEE EZZAHRA,07:43,07:44,07:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,12,BOU KORNINE,07:45,07:45,07:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,13,Hammam Lif,07:47,07:48,07:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,14,ARRET DU STADE,07:49,07:50,07:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,15,TAHAR SFAR,07:51,07:52,07:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,16,HAMMAM CHAT,07:53,07:54,07:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,17,BIR EL BEY,07:55,07:55,07:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,18,Borj Cedria,07:58,07:59,07:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,119,Q SFDF,19,Erriadh,08:03,,08:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,1,Erriadh,,06:45,06:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,2,Borj Cedria,06:49,06:50,06:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,3,BIR EL BEY,06:52,06:53,06:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,4,HAMMAM CHAT,06:54,06:54,06:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,5,TAHAR SFAR,06:56,06:56,06:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,6,ARRET DU STADE,06:58,06:58,06:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,7,Hammam Lif,07:00,07:01,07:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,8,BOU KORNINE,07:03,07:03,07:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,9,LYCEE EZZAHRA,07:04,07:05,07:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,10,EZ-ZAHRA,07:06,07:07,07:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,11,RADES MELIANE,07:09,07:09,07:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,12,Rades,07:11,07:12,07:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,13,SIDI REZIG,07:15,07:16,07:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,14,MEGRINE,07:17,07:18,07:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,15,MEGRINE RYADH,07:19,07:19,07:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,16,Jebel Jelloud,07:21,07:21,07:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,17,DEPOT FARHAT HACHED,07:23,07:24,07:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,120,Q,18,Tunis Ville,07:28,,07:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,1,Tunis Ville,,07:30,07:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,2,Jebel Jelloud,07:36,07:37,07:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,3,MEGRINE RYADH,07:39,07:39,07:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,4,MEGRINE,07:40,07:41,07:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,5,SIDI REZIG,07:42,07:43,07:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,6,LYCEE TECHNIQUE RADES,07:44,07:45,07:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,7,Rades,07:46,07:47,07:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,8,RADES MELIANE,07:49,07:50,07:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,9,EZ-ZAHRA,07:52,07:53,07:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,10,LYCEE EZZAHRA,07:55,07:55,07:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,11,BOU KORNINE,07:56,07:57,07:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,12,Hammam Lif,07:58,07:59,07:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,13,ARRET DU STADE,08:01,08:02,08:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,14,TAHAR SFAR,08:03,08:04,08:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,15,HAMMAM CHAT,08:05,08:06,08:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,16,BIR EL BEY,08:07,08:07,08:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,17,Borj Cedria,08:10,08:11,08:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,121,Q DF,18,Erriadh,08:15,,08:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,1,Erriadh,,07:00,07:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,2,Borj Cedria,07:04,07:05,07:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,3,BIR EL BEY,07:07,07:08,07:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,4,HAMMAM CHAT,07:09,07:09,07:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,5,TAHAR SFAR,07:11,07:11,07:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,6,ARRET DU STADE,07:13,07:13,07:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,122,Q,7,Hammam Lif,07:15,07:16,07:16
